"date","market","symbol","company","fiscal_period","industry","q0_eps_actual","q0_eps_forecast","q0_eps_surprise","q0_sales_actual","q0_sales_forecast","q0_sales_surprise","q1_eps_actual","q1_eps_forecast","q1_eps_surprise","q1_sales_actual","q1_sales_forecast","q1_sales_surprise","q2_eps_actual","q2_eps_forecast","q2_eps_surprise","q2_sales_actual","q2_sales_forecast","q2_sales_surprise","q3_eps_actual","q3_eps_forecast","q3_eps_surprise","q3_sales_actual","q3_sales_forecast","q3_sales_surprise","q4_eps_actual","q4_eps_forecast","q4_eps_surprise","q4_sales_actual","q4_sales_forecast","q4_sales_surprise","q5_eps_actual","q5_eps_forecast","q5_eps_surprise","q5_sales_actual","q5_sales_forecast","q5_sales_surprise","q6_eps_actual","q6_eps_forecast","q6_eps_surprise","q6_sales_actual","q6_sales_forecast","q6_sales_surprise","q7_eps_actual","q7_eps_forecast","q7_eps_surprise","q7_sales_actual","q7_sales_forecast","q7_sales_surprise"
2026-05-08,"TSE",9766,"コナミグループ","Q4 '25","情報・通信業","141.35‬‪","‪121.61‬‪","+16.23%","‪‪90.04 B‬‬‪‪","‪‪84.54 B‬‬‪‪","+6.50%","127.18‬‪","124.25‬‪","+16.23%","94.05 B‬‬‪‪","92.21 B‬‬‪‪",1.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
